PP-BAE0006,R8UHBMX4TQI234223,2021-9-1,Betatech,14.02,3,
NM-BAED0023,RAGZ5GF7O8T913064,2021-6-6,Betatech,1.88,1,
NM-EAES0109,RAGZ5GF7O8T913064,2021-6-6,Plexzap,4.5,4,
ZN-BAED0026,RAGZ5GF7O8T913064,2021-6-6,Betatech,30.07,3,
ZN-EAESS0119,RAGZ5GF7O8T913064,2021-6-6,Finhigh,55.12,1,
BH-EAEM0133,RAGZ5GF7O8T913064,2021-6-11,Finhigh,49.59,2,
FH-BAE0020,RAGZ5GF7O8T913064,2021-6-11,Zathunicon,49.95,1,
FH-PACBS0174,RAGZ5GF7O8T913064,2021-6-11,Finhigh,4.94,3,
ZN-EAELASS0087,RAGZ5GF7O8T913064,2021-6-11,Nam-zim,28.99,1,
BH-PACBS0169,RAGZ5GF7O8T913064,2021-6-29,Betatech,45.47,3,
FH-EAES0126,RAGZ5GF7O8T913064,2021-6-29,Finhigh,57.09,4,
FH-PACBS0164,RAGZ5GF7O8T913064,2021-6-29,Betatech,16.62,3,
TP-BAED0029,RAGZ5GF7O8T913064,2021-6-29,Nam-zim,9.05,3,
TP-EAEM0139,RAGZ5GF7O8T913064,2021-6-29,Betatech,37.78,1,
ZN-EAELASS0083,RAGZ5GF7O8T913064,2021-6-29,Nam-zim,26.35,1,
ZN-EAES0122,RAGZ5GF7O8T913064,2021-6-29,Finhigh,42.77,3,
NM-PACBS0182,RAGZ5GF7O8T913064,2021-7-18,Nam-zim,15.05,1,
BM-BAED0026,RAGZ5GF7O8T913064,2021-7-23,Finhigh,56.63,4,
BM-EAEAD0043,RAGZ5GF7O8T913064,2021-7-23,Funholding,26.19,1,
FH-EAEWH0130,RAGZ5GF7O8T913064,2021-7-23,Toughzap,13.63,4,
BH-EAECS0050,RAGZ5GF7O8T913064,2021-8-6,Toughzap,46.49,3,
BH-EAES0124,RAGZ5GF7O8T913064,2021-8-6,Zathunicon,25.53,3,
BM-PACBS0197,RAGZ5GF7O8T913064,2021-9-6,Plexzap,0.84,2,
NM-BAE0015,RAGZ5GF7O8T913064,2021-9-6,Plexzap,45.85,3,
NM-BAE0019,RAGZ5GF7O8T913064,2021-9-6,Zathunicon,21.85,4,
ZN-BAE0002,RAGZ5GF7O8T913064,2021-9-6,Nam-zim,15.63,1,
ZN-IFCAP0151,RAGZ5GF7O8T913064,2021-9-6,Funholding,31.27,3,
BH-EAEM0146,RCWIFAWFT3E015306,2020-11-9,Zathunicon,22.58,1,
BH-EAES0106,RCWIFAWFT3E015306,2020-11-9,Finhigh,34.22,4,
BH-EAEIS0075,RF2BB0LOILQ809554,2021-5-28,Toughzap,30.32,3,
BH-EAELASS0088,RF2BB0LOILQ809554,2021-5-28,Plexzap,38.1,2,
BM-EAECS0048,RF2BB0LOILQ809554,2021-5-28,Betatech,38.35,3,
BM-EAEESS0057,RF2BB0LOILQ809554,2021-5-28,Plexzap,5.67,2,
NM-EAEGAM0070,RF2BB0LOILQ809554,2021-5-28,Nam-zim,28.71,1,
NM-EAEIS0077,RF2BB0LOILQ809554,2021-5-28,Nam-zim,53.48,4,
PP-BAE0008,RF2BB0LOILQ809554,2021-6-19,Funholding,65.27,1,
PP-BAEW0037,RF2BB0LOILQ809554,2021-6-19,Finhigh,70.25,4,
PP-EAELASS0085,RF2BB0LOILQ809554,2021-6-19,Nam-zim,17.78,1,
ZN-EAEIS0081,RF2BB0LOILQ809554,2021-6-19,Plexzap,33.96,2,
BM-EAES0094,RF2BB0LOILQ809554,2021-7-3,Plexzap,29.8,2,
FH-BAE0016,RF2BB0LOILQ809554,2021-7-3,Blackzim,52.5,4,
NM-BAE0005,RF2BB0LOILQ809554,2021-7-3,Funholding,42.65,2,
NM-EAEM0150,RF2BB0LOILQ809554,2021-7-3,Finhigh,60.88,1,
PP-BAE0012,RF2BB0LOILQ809554,2021-7-3,Plexzap,30.4,2,
PP-PACBS0196,RF2BB0LOILQ809554,2021-7-3,Toughzap,41.32,4,
TP-EAEGAM0068,RF2BB0LOILQ809554,2021-7-3,Nam-zim,15.15,1,
BH-EAEIS0077,RF2BB0LOILQ809554,2021-7-29,Plexzap,54.5,3,
BH-EAELASS0085,RF2BB0LOILQ809554,2021-7-29,Finhigh,41.78,1,
BM-EAES0101,RF2BB0LOILQ809554,2021-7-29,Funholding,16.34,4,
BM-ICS0161,RF2BB0LOILQ809554,2021-7-29,Finhigh,51.47,4,
NM-EAEM0134,RF2BB0LOILQ809554,2021-7-29,Finhigh,21.26,2,
NM-EAEM0140,RF2BB0LOILQ809554,2021-7-29,Toughzap,47.17,4,
ZN-EAEAD0043,RF2BB0LOILQ809554,2021-7-29,Finhigh,1.69,1,
ZN-EAESS0118,RF2BB0LOILQ809554,2021-7-29,Funholding,9.77,2,
NM-PACBS0188,RF2BB0LOILQ809554,2021-7-30,Blackzim,69.4,2,
FG-EAEIS0075,RF2BB0LOILQ809554,2021-9-7,Betatech,55.18,3,
FG-ICS0156,RF2BB0LOILQ809554,2021-9-7,Blackzim,27.58,4,
FG-EAES0100,RHVJT3TXHWL819894,2020-12-30,Toughzap,2.69,3,
NM-EAEGAM0072,RHVJT3TXHWL819894,2020-12-30,Blackzim,47.38,1,
TP-EAES0114,RHVJT3TXHWL819894,2021-6-7,Plexzap,39.45,1,
NM-EAES0100,RHVJT3TXHWL819894,2021-7-18,Betatech,5.94,1,
NM-EAESS0117,RHVJT3TXHWL819894,2021-7-18,Plexzap,39.13,1,
NM-PACBS0188,RHVJT3TXHWL819894,2021-7-18,Finhigh,7.84,2,
TP-BAE0019,RHVJT3TXHWL819894,2021-7-18,Funholding,39.06,4,
TP-EAES0120,RHVJT3TXHWL819894,2021-7-18,Blackzim,41.73,4,
FG-EAES0107,RHVJT3TXHWL819894,2021-8-11,Nam-zim,17.03,4,
FG-EAES0113,RHVJT3TXHWL819894,2021-8-11,Zathunicon,34.5,4,
FG-IFCAP0152,RHVJT3TXHWL819894,2021-8-11,Nam-zim,40.45,3,
TP-EAEIS0078,RHVJT3TXHWL819894,2021-8-11,Toughzap,16.98,3,
TP-PACBS0195,RHVJT3TXHWL819894,2021-8-11,Toughzap,43.69,3,
PP-EAEIS0081,RHVJT3TXHWL819894,2021-8-30,Blackzim,17.06,2,
PP-EAELASS0087,RHVJT3TXHWL819894,2021-8-30,Finhigh,12.23,1,
NM-EAECS0050,RHVJT3TXHWL819894,2021-9-5,Toughzap,50.4,3,
PP-BAED0030,RHVJT3TXHWL819894,2021-9-5,Zathunicon,42.58,4,
PP-PACBS0163,RHVJT3TXHWL819894,2021-9-5,Funholding,13.38,1,
TP-EAEWH0131,RLXG5XQRAQ3165459,2020-5-5,Finhigh,25.65,4,
TP-ICS0159,RLXG5XQRAQ3165459,2020-5-5,Blackzim,16.75,4,
BM-EAEGAM0068,RLXG5XQRAQ3165459,2020-6-29,Funholding,1.78,1,
FH-EAEGAM0069,RLXG5XQRAQ3165459,2020-6-29,Betatech,33.92,2,
FH-PACBS0180,RLXG5XQRAQ3165459,2020-6-29,Toughzap,18.41,4,
ZN-BAEW0036,RLXG5XQRAQ3165459,2020-6-29,Finhigh,29.95,2,
ZN-PACBS0173,RLXG5XQRAQ3165459,2020-6-29,Plexzap,27.34,2,
TP-BAE0020,RLXG5XQRAQ3165459,2020-7-24,Finhigh,26.18,1,
TP-EAEM0134,RLXG5XQRAQ3165459,2020-7-24,Blackzim,21.33,1,
BM-EAEIS0077,RLXG5XQRAQ3165459,2021-1-21,Blackzim,1.89,4,
BM-EAELASS0086,RLXG5XQRAQ3165459,2021-1-21,Toughzap,17.46,2,
FG-EAECS0052,RLXG5XQRAQ3165459,2021-1-21,Betatech,22.49,4,
FG-EAES0100,RLXG5XQRAQ3165459,2021-1-21,Nam-zim,15.33,2,
FG-EAEESS0061,RLXG5XQRAQ3165459,2021-4-21,Funholding,31.08,3,
FG-ICS0162,RLXG5XQRAQ3165459,2021-4-21,Plexzap,34.42,2,
PP-PACBS0184,RLXG5XQRAQ3165459,2021-4-21,Toughzap,3.14,2,
TP-EAELASS0084,RLXG5XQRAQ3165459,2021-4-21,Nam-zim,4.7,3,
TP-EAELASS0087,RLXG5XQRAQ3165459,2021-4-21,Nam-zim,32,1,
TP-EAES0093,RLXG5XQRAQ3165459,2021-4-21,Plexzap,10.41,4,
TP-EAES0108,RLXG5XQRAQ3165459,2021-4-21,Funholding,2.51,1,
TP-EAEESS0060,RLXG5XQRAQ3165459,2021-7-9,Zathunicon,14.02,1,
TP-PACBS0172,RLXG5XQRAQ3165459,2021-7-9,Zathunicon,15.37,3,
FG-EAEAD0041,RMX0AE4LYYW896673,2020-8-22,Blackzim,124.91,3,
FG-EAEM0140,RMX0AE4LYYW896673,2020-8-22,Nam-zim,31.77,4,
FG-EAEM0143,RMX0AE4LYYW896673,2020-8-22,Toughzap,30.43,1,
PP-EAEAD0042,RMX0AE4LYYW896673,2020-8-22,Finhigh,68.92,1,
PP-EAEM0133,RMX0AE4LYYW896673,2020-8-22,Nam-zim,29.95,3,
BH-EAEM0133,RMX0AE4LYYW896673,2020-11-24,Nam-zim,53.67,2,
FH-BAE0010,RMX0AE4LYYW896673,2020-11-24,Funholding,27.82,1,
FH-EAELASS0092,RMX0AE4LYYW896673,2020-11-24,Toughzap,37.74,4,
FH-PACBS0182,RMX0AE4LYYW896673,2020-11-24,Funholding,56.38,2,
FH-PACBS0186,RMX0AE4LYYW896673,2020-11-24,Blackzim,115.38,4,
NM-PACBS0179,RMX0AE4LYYW896673,2020-11-24,Plexzap,88.71,1,
TP-EAEESS0059,RMX0AE4LYYW896673,2020-11-24,Betatech,27.14,2,
FH-EAEWH0131,RMX0AE4LYYW896673,2021-3-15,Zathunicon,20.77,4,
FH-ICS0157,RMX0AE4LYYW896673,2021-3-15,Finhigh,35.43,3,
FH-PACBS0175,RMX0AE4LYYW896673,2021-3-15,Funholding,12.36,4,
BM-EAECS0048,RMX0AE4LYYW896673,2021-5-29,Funholding,96.22,2,
BM-PACBS0189,RMX0AE4LYYW896673,2021-5-29,Betatech,100.01,2,
NM-EAESS0119,RMX0AE4LYYW896673,2021-5-29,Blackzim,96.76,4,
FG-BAEW0040,RMX0AE4LYYW896673,2021-7-2,Betatech,109.61,3,
FG-EAES0106,RMX0AE4LYYW896673,2021-7-2,Funholding,33.08,4,
PP-EAEGAM0070,RMX0AE4LYYW896673,2021-7-2,Nam-zim,34.79,4,
BH-EAEESS0059,RU32GUAPYSR767349,2020-11-13,Toughzap,57.97,4,
BH-EAELASS0087,RU32GUAPYSR767349,2020-11-13,Plexzap,132.69,1,
BH-EAEGAM0074,RU32GUAPYSR767349,2021-3-3,Blackzim,117.55,4,
BH-EAEM0139,RU32GUAPYSR767349,2021-3-3,Finhigh,123.1,1,
FG-EAES0113,RU32GUAPYSR767349,2021-3-3,Blackzim,106.64,1,
BM-EAEIS0080,RU32GUAPYSR767349,2021-4-12,Funholding,6.76,2,
NM-BAE0014,RU32GUAPYSR767349,2021-4-12,Betatech,60.84,4,
TP-BAED0031,RU32GUAPYSR767349,2021-4-12,Funholding,143.91,1,
ZN-EAEGAM0068,RU32GUAPYSR767349,2021-4-12,Toughzap,111.3,1,
FG-EAELASS0088,RU32GUAPYSR767349,2021-6-3,Zathunicon,118.66,4,
NM-IFCAP0152,RU32GUAPYSR767349,2021-6-3,Blackzim,80.21,4,
TP-PACBS0188,RU32GUAPYSR767349,2021-6-3,Funholding,10.69,1,
BM-EAEAD0045,RU32GUAPYSR767349,2021-7-19,Zathunicon,16,4,
BM-EAEWH0131,RU32GUAPYSR767349,2021-7-19,Funholding,20.09,2,
FG-10141,RU32GUAPYSR767349,2021-7-19,Nam-zim,93.5,3,
BH-BAED0028,S0IF4QEGMQI832765,2021-2-24,Funholding,20.07,2,
BH-ICS0162,S0IF4QEGMQI832765,2021-2-24,Blackzim,27.29,2,
BM-EAES0127,S0IF4QEGMQI832765,2021-2-24,Funholding,28.54,1,
FH-EAEAD0046,S0IF4QEGMQI832765,2021-2-24,Betatech,14.98,2,
PP-EAES0121,S0IF4QEGMQI832765,2021-2-24,Toughzap,30.72,4,
PP-PACBS0188,S0IF4QEGMQI832765,2021-2-24,Toughzap,15.96,2,
ZN-BAE0003,S0IF4QEGMQI832765,2021-2-24,Plexzap,22.73,4,
BM-BAE0016,S0IF4QEGMQI832765,2021-3-12,Nam-zim,7.48,3,
FG-BAE0008,S0IF4QEGMQI832765,2021-3-12,Nam-zim,5.51,1,
FH-EAEIS0079,S0IF4QEGMQI832765,2021-3-12,Funholding,13.18,2,
TP-EAELASS0084,S0IF4QEGMQI832765,2021-3-12,Toughzap,27.46,3,
TP-EAESS0119,S0IF4QEGMQI832765,2021-3-12,Zathunicon,12.99,1,
ZN-EAEGAM0072,S0IF4QEGMQI832765,2021-3-12,Finhigh,19.54,2,
ZN-PACBS0194,S0IF4QEGMQI832765,2021-3-12,Nam-zim,19.45,4,
BM-EAEM0143,S0IF4QEGMQI832765,2021-5-5,Toughzap,5.93,1,
FH-EAES0101,S0IF4QEGMQI832765,2021-5-5,Zathunicon,16.42,1,
FH-PACBS0178,S0IF4QEGMQI832765,2021-5-5,Toughzap,16.51,2,
BM-EAEGAM0071,S0IF4QEGMQI832765,2021-7-20,Funholding,3.72,4,
BM-EAEGAM0072,S0IF4QEGMQI832765,2021-7-20,Nam-zim,4.53,4,
NM-EAECS0048,S0IF4QEGMQI832765,2021-7-20,Zathunicon,16.76,1,
NM-EAES0093,S0IF4QEGMQI832765,2021-7-20,Funholding,3.08,2,
FH-BAE0020,S0IF4QEGMQI832765,2021-9-12,Finhigh,15.75,3,
FH-PACBS0187,S0IF4QEGMQI832765,2021-9-12,Funholding,14.74,2,
BM-EAES0120,S0IF4QEGMQI832765,2021-9-22,Betatech,10.24,2,
BM-PACBS0170,S0IF4QEGMQI832765,2021-9-22,Nam-zim,26.55,1,
NM-BAEW0035,S0IF4QEGMQI832765,2021-9-22,Nam-zim,24.6,4,
NM-EAES0125,S0IF4QEGMQI832765,2021-9-22,Finhigh,24.71,1,
ZN-BAE0020,S2N3CMXWZPV810214,2021-8-1,Funholding,28.82,2,
ZN-PACBS0196,S2N3CMXWZPV810214,2021-8-1,Funholding,46.64,1,
BH-BAED0031,S2N3CMXWZPV810214,2021-8-5,Plexzap,28.49,3,
FG-ICS0154,S2N3CMXWZPV810214,2021-8-5,Toughzap,31.54,2,
FG-PACBS0185,S2N3CMXWZPV810214,2021-8-5,Toughzap,46.16,4,
FH-EAES0097,S2N3CMXWZPV810214,2021-9-13,Funholding,13.08,3,
NM-ICS0154,S2N3CMXWZPV810214,2021-9-13,Finhigh,37.19,1,
FG-PACBS0194,S2N3CMXWZPV810214,2021-9-16,Zathunicon,49.62,4,
FH-PACBS0176,S2N3CMXWZPV810214,2021-9-16,Blackzim,57.98,1,
PP-EAEIS0075,S2N3CMXWZPV810214,2021-9-16,Blackzim,36.97,3,
PP-EAELASS0083,S2N3CMXWZPV810214,2021-9-16,Blackzim,50.51,3,
PP-PACBS0173,S2N3CMXWZPV810214,2021-9-16,Zathunicon,9.18,3,
FG-EAEAD0047,S4TI4IX70JJ322540,2021-7-23,Blackzim,40.64,2,
PP-EAEGAM0063,S4TI4IX70JJ322540,2021-7-23,Nam-zim,19.94,4,
BM-PACBS0164,S4TI4IX70JJ322540,2021-8-6,Toughzap,47.4,1,
BM-PACBS0170,S4TI4IX70JJ322540,2021-8-6,Zathunicon,59.54,4,
FG-ICS0162,S4TI4IX70JJ322540,2021-8-6,Zathunicon,20.5,4,
FH-EAEGAM0070,S4TI4IX70JJ322540,2021-8-6,Toughzap,70.21,4,
FH-EAES0102,S4TI4IX70JJ322540,2021-8-6,Zathunicon,44.27,3,
NM-BAE0011,S4TI4IX70JJ322540,2021-8-18,Toughzap,70.92,2,
ZN-PACBS0175,S4TI4IX70JJ322540,2021-8-18,Funholding,2.7,2,
BH-BAED0024,S4TI4IX70JJ322540,2021-8-24,Plexzap,35.99,1,
BH-EAELASS0090,S4TI4IX70JJ322540,2021-8-24,Funholding,26.15,2,
FG-EAEM0137,S4TI4IX70JJ322540,2021-8-24,Zathunicon,56.39,4,
BH-BAE0006,S4TI4IX70JJ322540,2021-8-29,Plexzap,19.46,4,
FH-IFCAP0151,S4TI4IX70JJ322540,2021-8-29,Nam-zim,43.03,4,
PP-EAEESS0056,S4TI4IX70JJ322540,2021-8-29,Plexzap,37.2,3,
PP-EAEIS0076,S4TI4IX70JJ322540,2021-8-29,Zathunicon,15.91,2,
PP-EAEM0140,S4TI4IX70JJ322540,2021-8-29,Blackzim,74.45,4,
PP-PACBS0197,S4TI4IX70JJ322540,2021-8-29,Blackzim,28.95,2,
BH-EAEAD0047,S4TI4IX70JJ322540,2021-9-21,Finhigh,51.48,2,
BH-EAEM0148,S4TI4IX70JJ322540,2021-9-21,Nam-zim,3.74,1,
TP-PACBS0183,S4TI4IX70JJ322540,2021-9-21,Nam-zim,66.3,4,
BH-EAEAD0045,S5263SMBZPG600452,2021-3-20,Nam-zim,77.61,2,
BM-BAEW0038,S5263SMBZPG600452,2021-3-20,Finhigh,30.52,3,
BM-EAEM0132,S5263SMBZPG600452,2021-3-20,Nam-zim,61.64,3,
NM-EAECS0049,S5263SMBZPG600452,2021-3-20,Plexzap,53.13,3,
NM-EAELASS0087,S5263SMBZPG600452,2021-3-20,Zathunicon,29.43,1,
NM-PACBS0184,S5263SMBZPG600452,2021-3-20,Finhigh,59.37,2,
NM-PACBS0197,S5263SMBZPG600452,2021-3-20,Funholding,1.54,4,
FH-EAEIS0077,S5263SMBZPG600452,2021-4-29,Toughzap,0.73,1,
FG-EAES0127,S5263SMBZPG600452,2021-5-22,Funholding,64.73,3,
ZN-EAEM0148,S5263SMBZPG600452,2021-5-22,Funholding,88.42,1,
FG-EAEM0136,S5263SMBZPG600452,2021-6-3,Betatech,62,1,
FG-EAES0109,S5263SMBZPG600452,2021-6-3,Betatech,75.26,3,
ZN-EAEESS0060,S5263SMBZPG600452,2021-6-3,Toughzap,48.56,2,
ZN-PACBS0193,S5263SMBZPG600452,2021-6-3,Plexzap,5.89,4,
FH-BAE0019,S5263SMBZPG600452,2021-7-5,Toughzap,2.02,4,
FH-EAES0125,S5263SMBZPG600452,2021-7-5,Blackzim,84.65,4,
NM-EAEGAM0069,S5263SMBZPG600452,2021-7-5,Toughzap,41.17,3,
BM-EAEM0145,S5MQN63PZL6857813,2021-3-30,Funholding,339.26,1,
PP-EAELASS0092,S5MQN63PZL6857813,2021-3-30,Betatech,298.14,4,
PP-EAEM0142,S5MQN63PZL6857813,2021-3-30,Nam-zim,32.27,3,
BH-EAEM0150,S5MQN63PZL6857813,2021-4-13,Blackzim,331.58,1,
FG-EAEESS0053,S5MQN63PZL6857813,2021-7-27,Blackzim,107.03,2,
FG-PACBS0175,S5MQN63PZL6857813,2021-7-27,Blackzim,165.06,3,
FG-PACBS0181,S5MQN63PZL6857813,2021-7-27,Nam-zim,120.89,1,
TP-EAES0100,S5MQN63PZL6857813,2021-7-27,Zathunicon,259.36,2,
TP-EAES0127,S5MQN63PZL6857813,2021-7-27,Blackzim,149.07,3,
ZN-10141,S5MQN63PZL6857813,2021-7-27,Zathunicon,414.9,3,
ZN-EAECS0052,S5MQN63PZL6857813,2021-7-27,Funholding,532.23,4,
PP-EAES0102,SC4XXMXCD3O314777,2020-12-1,Zathunicon,37.68,2,
BH-ICS0159,SHN7X1KFP65647255,2021-2-27,Blackzim,0.03,4,
NM-EAEGAM0063,SHN7X1KFP65647255,2021-2-27,Funholding,28.21,2,
NM-ICS0158,SHN7X1KFP65647255,2021-2-27,Blackzim,25.27,1,
PP-EAEAD0043,SHN7X1KFP65647255,2021-2-27,Funholding,52.51,1,
TP-EAES0099,SHN7X1KFP65647255,2021-2-27,Zathunicon,64.66,1,
TP-PACBS0183,SHN7X1KFP65647255,2021-2-27,Finhigh,50.42,4,
BM-EAESS0117,SHN7X1KFP65647255,2021-6-7,Zathunicon,31.54,1,
ZN-BAE0021,SHN7X1KFP65647255,2021-6-7,Zathunicon,35.17,3,
BH-EAEM0150,SLW1XG4GWUM246789,2021-4-7,Plexzap,43.61,2,
BH-PACBS0165,SLW1XG4GWUM246789,2021-4-7,Betatech,6.8,2,
FG-EAEAD0044,SLW1XG4GWUM246789,2021-4-7,Blackzim,76.27,1,
FG-EAEAD0047,SLW1XG4GWUM246789,2021-4-7,Betatech,62.42,2,
FG-EAEIS0076,SLW1XG4GWUM246789,2021-4-7,Nam-zim,59.4,3,
NM-EAECS0050,SLW1XG4GWUM246789,2021-4-7,Plexzap,45.94,1,
ZN-EAEAD0044,SLW1XG4GWUM246789,2021-4-7,Nam-zim,2.42,4,
ZN-EAEIS0080,SLW1XG4GWUM246789,2021-4-7,Plexzap,52.01,3,
FG-10141,SLW1XG4GWUM246789,2021-6-10,Plexzap,10.75,4,
NM-EAEGAM0071,SLW1XG4GWUM246789,2021-6-10,Finhigh,46.82,2,
NM-EAEGAM0065,SLW1XG4GWUM246789,2021-7-17,Nam-zim,81.83,2,
NM-EAEIS0082,SLW1XG4GWUM246789,2021-7-17,Finhigh,60.85,2,
NM-EAES0099,SLW1XG4GWUM246789,2021-7-17,Nam-zim,19.88,2,
NM-EAESS0118,SLW1XG4GWUM246789,2021-7-17,Betatech,26.67,4,
PP-BAE0017,SLW1XG4GWUM246789,2021-7-17,Betatech,34.73,4,
PP-EAEGAM0062,SLW1XG4GWUM246789,2021-7-17,Toughzap,16.78,2,
BM-BAED0030,SLW1XG4GWUM246789,2021-8-12,Toughzap,19.75,4,
BM-EAEGAM0068,SLW1XG4GWUM246789,2021-8-12,Funholding,29.7,3,
FG-EAEGAM0072,SLW1XG4GWUM246789,2021-8-12,Blackzim,11.19,3,
FG-EAEM0143,SLW1XG4GWUM246789,2021-8-12,Finhigh,40.99,4,
NM-EAEIS0075,SLW1XG4GWUM246789,2021-8-12,Betatech,2.21,3,
NM-PACBS0182,SLW1XG4GWUM246789,2021-8-12,Finhigh,38.27,3,
TP-EAEM0139,SLW1XG4GWUM246789,2021-8-12,Blackzim,22.96,3,
TP-EAESS0115,SLW1XG4GWUM246789,2021-8-12,Finhigh,77.76,4,
ZN-EAEAD0043,SLW1XG4GWUM246789,2021-8-12,Zathunicon,5.14,3,
ZN-EAEWH0128,SLW1XG4GWUM246789,2021-8-12,Nam-zim,8.72,2,
BH-BAEW0034,SSK6RJETTAY507275,2020-5-11,Nam-zim,23.26,4,
BH-PACBS0167,SSK6RJETTAY507275,2020-5-11,Toughzap,29.63,2,
PP-BAED0026,SSK6RJETTAY507275,2020-5-11,Plexzap,23.94,2,
FG-BAE0011,SSS7P1GXYA6831681,2021-8-5,Betatech,50.62,2,
TP-EAECS0050,SSS7P1GXYA6831681,2021-8-5,Plexzap,36.67,1,
TP-EAEM0140,SSS7P1GXYA6831681,2021-8-5,Zathunicon,52.86,2,
TP-PACBS0165,SSS7P1GXYA6831681,2021-8-5,Plexzap,91.61,1,
BM-BAE0003,SSS7P1GXYA6831681,2021-8-14,Blackzim,79.31,2,
BM-BAED0029,SSS7P1GXYA6831681,2021-8-14,Zathunicon,87.08,2,
NM-BAE0000,SSS7P1GXYA6831681,2021-8-14,Funholding,66.93,1,
NM-EAEM0147,SSS7P1GXYA6831681,2021-8-14,Plexzap,30.81,1,
PP-EAEIS0082,SSS7P1GXYA6831681,2021-8-14,Plexzap,116.67,4,
BM-EAEGAM0063,SSS7P1GXYA6831681,2021-8-23,Toughzap,9.54,1,
FG-BAEW0036,SSS7P1GXYA6831681,2021-9-17,Betatech,42.62,2,
NM-EAELASS0091,SSS7P1GXYA6831681,2021-9-17,Funholding,7.28,1,
NM-EAES0102,SSS7P1GXYA6831681,2021-9-17,Plexzap,15.27,1,
ZN-EAECS0051,SSS7P1GXYA6831681,2021-9-17,Nam-zim,76.05,4,
ZN-PACBS0187,SSS7P1GXYA6831681,2021-9-17,Betatech,41.82,3,
TP-BAED0024,SYK3OZKA6FN066098,2021-3-21,Toughzap,105.93,2,
FG-BAE0013,SYK3OZKA6FN066098,2021-5-2,Betatech,210.81,4,
FG-EAEM0150,SYK3OZKA6FN066098,2021-5-2,Betatech,153.74,4,
FG-EAEWH0129,SYK3OZKA6FN066098,2021-5-2,Nam-zim,93.65,3,
FG-PACBS0184,SYK3OZKA6FN066098,2021-5-2,Finhigh,142.14,3,
TP-EAEESS0056,SYK3OZKA6FN066098,2021-5-2,Betatech,8.8,3,
TP-EAEGAM0070,SYK3OZKA6FN066098,2021-5-2,Nam-zim,94.45,1,
BH-EAECS0051,SYK3OZKA6FN066098,2021-7-7,Blackzim,103.42,4,
BH-EAES0108,SYK3OZKA6FN066098,2021-7-7,Betatech,100.38,4,
FG-BAED0023,SYK3OZKA6FN066098,2021-7-7,Toughzap,119.23,2,
FG-EAES0121,SYK3OZKA6FN066098,2021-7-7,Finhigh,103.41,3,
NM-BAEW0033,SYK3OZKA6FN066098,2021-8-22,Plexzap,251.29,4,
PP-EAEESS0057,SYK3OZKA6FN066098,2021-8-22,Blackzim,75.55,1,
TP-EAES0103,T3LJKVCQKWT790170,2021-7-16,Plexzap,135.51,1,
TP-EAES0126,T3LJKVCQKWT790170,2021-7-16,Toughzap,279.75,4,
BH-EAEESS0060,T3LJKVCQKWT790170,2021-7-23,Finhigh,292.2,3,
NM-BAED0028,T3LJKVCQKWT790170,2021-7-23,Betatech,201.77,4,
TP-EAECS0052,T3LJKVCQKWT790170,2021-7-23,Blackzim,267.79,1,
TP-PACBS0174,T3LJKVCQKWT790170,2021-7-23,Betatech,210.3,1,
BH-EAELASS0086,TFRBNINRQHD994300,2021-5-26,Plexzap,35.96,3,
NM-EAEIS0079,TFRBNINRQHD994300,2021-6-21,Funholding,137.72,2,
TP-EAELASS0083,TFRBNINRQHD994300,2021-6-21,Zathunicon,26.09,2,
BH-EAEAD0041,TFRBNINRQHD994300,2021-8-28,Nam-zim,124.21,4,
BH-EAES0094,TFRBNINRQHD994300,2021-8-28,Plexzap,151.55,2,
FH-EAEESS0059,TFRBNINRQHD994300,2021-8-28,Toughzap,105.78,1,
FH-PACBS0174,TFRBNINRQHD994300,2021-8-28,Blackzim,43.84,1,
BH-EAEESS0054,TFRBNINRQHD994300,2021-9-5,Plexzap,100.03,4,
FH-EAELASS0088,TFRBNINRQHD994300,2021-9-5,Blackzim,61.44,2,
FH-PACBS0186,TFRBNINRQHD994300,2021-9-5,Blackzim,19.85,1,
TP-BAE0004,TFRBNINRQHD994300,2021-9-5,Nam-zim,140.59,3,
PP-EAEGAM0068,TIGCC0J14W1049941,2020-9-4,Toughzap,38.92,4,
PP-EAEIS0082,TIGCC0J14W1049941,2020-9-4,Betatech,23.38,2,
PP-ICS0158,TIGCC0J14W1049941,2020-9-4,Betatech,54.9,2,
NM-EAEM0138,TIGCC0J14W1049941,2021-5-3,Blackzim,87.17,4,
PP-EAES0106,TIGCC0J14W1049941,2021-5-3,Zathunicon,33.76,1,
FG-EAES0126,TN71ZRAXPD7832958,2021-7-3,Betatech,4.9,2,
FG-PACBS0179,TN71ZRAXPD7832958,2021-7-3,Nam-zim,17.16,2,
FH-EAEGAM0065,TN71ZRAXPD7832958,2021-7-3,Blackzim,9.8,1,
FH-EAES0114,TN71ZRAXPD7832958,2021-7-3,Betatech,26.36,2,
FH-EAEWH0128,TN71ZRAXPD7832958,2021-7-3,Plexzap,19.9,3,
NM-EAEESS0055,TN71ZRAXPD7832958,2021-7-3,Finhigh,2.06,1,
BH-EAES0096,TO6RWDMW814286852,2021-1-21,Betatech,119.8,2,
BH-EAES0127,TO6RWDMW814286852,2021-1-21,Zathunicon,98.61,3,
FG-EAECS0051,TO6RWDMW814286852,2021-1-21,Nam-zim,70.26,4,
